	Mass	       Radius	   Mag Field	 Alpha_BL	Mdot		Epsilon		GammaPhi	Delta	   Deltanu/1000	      Nu1	   DNu/Nu1	  Delta*R_in	R_in/R_ISCO    R_in/R_*
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.56779E-01    8.24603E-02    3.15895E-01    1.91804E-01    2.27542E-01    8.29412E-01    2.74341E-01    3.64909E-01    4.27850E+00    1.72955E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.56779E-01    8.42280E-02    3.05381E-01    1.95916E-01    2.48524E-01    8.25490E-01    3.01062E-01    3.72732E-01    4.27850E+00    1.72955E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.57095E-01    8.27047E-02    3.17120E-01    1.92373E-01    2.25292E-01    8.26471E-01    2.72595E-01    3.65780E-01    4.27604E+00    1.72856E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.57095E-01    8.49915E-02    3.04356E-01    1.97692E-01    2.50786E-01    8.20588E-01    3.05617E-01    3.75894E-01    4.27604E+00    1.72856E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.57411E-01    8.33110E-02    3.06991E-01    1.93783E-01    2.45735E-01    8.33333E-01    2.94882E-01    3.68250E-01    4.27358E+00    1.72756E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.58361E-01    8.45519E-02    3.11231E-01    1.96669E-01    2.37871E-01    8.20588E-01    2.89879E-01    3.73093E-01    4.26625E+00    1.72460E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.58361E-01    8.43356E-02    3.08220E-01    1.96166E-01    2.43906E-01    8.25490E-01    2.95468E-01    3.72139E-01    4.26625E+00    1.72460E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.58677E-01    8.46660E-02    3.03693E-01    1.96935E-01    2.53196E-01    8.27451E-01    3.05995E-01    3.73384E-01    4.26382E+00    1.72362E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.58677E-01    8.32866E-02    3.12737E-01    1.93726E-01    2.35055E-01    8.30392E-01    2.83065E-01    3.67301E-01    4.26382E+00    1.72362E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59309E-01    8.09791E-02    3.19516E-01    1.88359E-01    2.21834E-01    8.43137E-01    2.63106E-01    3.56719E-01    4.25897E+00    1.72166E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59309E-01    8.17736E-02    3.09099E-01    1.90207E-01    2.42765E-01    8.49020E-01    2.85936E-01    3.60218E-01    4.25897E+00    1.72166E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59309E-01    8.21020E-02    3.09131E-01    1.90971E-01    2.42701E-01    8.46078E-01    2.86854E-01    3.61665E-01    4.25897E+00    1.72166E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59626E-01    7.73368E-02    3.16394E-01    1.79887E-01    2.28301E-01    8.81373E-01    2.59029E-01    3.40481E-01    4.25656E+00    1.72068E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59626E-01    8.40627E-02    3.14765E-01    1.95531E-01    2.31578E-01    8.23529E-01    2.81202E-01    3.70092E-01    4.25656E+00    1.72068E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.59943E-01    8.26544E-02    3.19276E-01    1.92256E-01    2.22695E-01    8.30392E-01    2.68181E-01    3.63686E-01    4.25415E+00    1.71971E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.60259E-01    8.41693E-02    3.12655E-01    1.95780E-01    2.36220E-01    8.26471E-01    2.85818E-01    3.70143E-01    4.25175E+00    1.71874E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.60891E-01    8.06825E-02    3.21712E-01    1.87669E-01    2.18344E-01    8.46078E-01    2.58066E-01    3.54410E-01    4.24697E+00    1.71680E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.61208E-01    8.10609E-02    3.17151E-01    1.88549E-01    2.27740E-01    8.50000E-01    2.67929E-01    3.55872E-01    4.24458E+00    1.71584E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.61208E-01    7.98628E-02    3.13355E-01    1.85762E-01    2.35405E-01    8.65686E-01    2.71929E-01    3.50612E-01    4.24458E+00    1.71584E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.62157E-01    8.16956E-02    3.17492E-01    1.90026E-01    2.27624E-01    8.46078E-01    2.69034E-01    3.58058E-01    4.23747E+00    1.71296E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.62473E-01    8.19207E-02    3.13421E-01    1.90549E-01    2.36062E-01    8.50000E-01    2.77720E-01    3.58844E-01    4.23511E+00    1.71201E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.62473E-01    7.86338E-02    3.21960E-01    1.82904E-01    2.18760E-01    8.67647E-01    2.52130E-01    3.44446E-01    4.23511E+00    1.71201E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.62473E-01    8.08849E-02    3.10438E-01    1.88140E-01    2.42106E-01    8.62745E-01    2.80623E-01    3.54307E-01    4.23511E+00    1.71201E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.62790E-01    8.44875E-02    3.10787E-01    1.96520E-01    2.41601E-01    8.31373E-01    2.90605E-01    3.69882E-01    4.23275E+00    1.71106E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63107E-01    7.73493E-02    3.22317E-01    1.79916E-01    2.18399E-01    8.80392E-01    2.48070E-01    3.38444E-01    4.23041E+00    1.71011E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63107E-01    7.98931E-02    3.18588E-01    1.85833E-01    2.25968E-01    8.62745E-01    2.61917E-01    3.49574E-01    4.23041E+00    1.71011E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63423E-01    7.98779E-02    3.17108E-01    1.85798E-01    2.29163E-01    8.65686E-01    2.64718E-01    3.49314E-01    4.22807E+00    1.70916E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63423E-01    7.63916E-02    3.22292E-01    1.77688E-01    2.18631E-01    8.90196E-01    2.45599E-01    3.34068E-01    4.22807E+00    1.70916E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63739E-01    8.12802E-02    3.21801E-01    1.89059E-01    2.19811E-01    8.47059E-01    2.59499E-01    3.55250E-01    4.22573E+00    1.70822E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63739E-01    7.61825E-02    3.27156E-01    1.77202E-01    2.08925E-01    8.84314E-01    2.36257E-01    3.32970E-01    4.22573E+00    1.70822E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.63739E-01    7.90850E-02    3.15051E-01    1.83953E-01    2.33535E-01    8.76471E-01    2.66449E-01    3.45656E-01    4.22573E+00    1.70822E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64372E-01    7.76662E-02    3.17197E-01    1.80653E-01    2.29552E-01    8.88235E-01    2.58436E-01    3.39080E-01    4.22107E+00    1.70634E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    8.12721E-02    3.13391E-01    1.89041E-01    2.37498E-01    8.60784E-01    2.75909E-01    3.54629E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    7.86400E-02    3.16095E-01    1.82918E-01    2.31987E-01    8.81373E-01    2.63211E-01    3.43143E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    8.14401E-02    3.15315E-01    1.89431E-01    2.33576E-01    8.56863E-01    2.72594E-01    3.55361E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    7.93508E-02    3.15570E-01    1.84572E-01    2.33057E-01    8.75490E-01    2.66202E-01    3.46245E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    8.20294E-02    3.20119E-01    1.90802E-01    2.23786E-01    8.45098E-01    2.64805E-01    3.57933E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.64689E-01    8.27886E-02    3.10172E-01    1.92568E-01    2.44059E-01    8.50980E-01    2.86798E-01    3.61246E-01    4.21875E+00    1.70540E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65005E-01    7.97092E-02    3.20622E-01    1.85405E-01    2.22942E-01    8.65686E-01    2.57532E-01    3.47619E-01    4.21644E+00    1.70447E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65321E-01    7.84487E-02    3.23958E-01    1.82473E-01    2.16316E-01    8.72549E-01    2.47913E-01    3.41934E-01    4.21413E+00    1.70353E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65637E-01    8.34763E-02    3.09206E-01    1.94167E-01    2.46633E-01    8.48039E-01    2.90827E-01    3.63649E-01    4.21184E+00    1.70260E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65637E-01    7.75361E-02    3.22410E-01    1.80350E-01    2.19655E-01    8.84314E-01    2.48390E-01    3.37772E-01    4.21184E+00    1.70260E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65954E-01    7.91109E-02    3.22938E-01    1.84013E-01    2.18755E-01    8.69608E-01    2.51556E-01    3.44444E-01    4.20954E+00    1.70167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65954E-01    7.87991E-02    3.17787E-01    1.83288E-01    2.29289E-01    8.80392E-01    2.60440E-01    3.43086E-01    4.20954E+00    1.70167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65954E-01    7.65280E-02    3.25491E-01    1.78006E-01    2.13536E-01    8.89216E-01    2.40140E-01    3.33199E-01    4.20954E+00    1.70167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.65954E-01    8.24444E-02    3.12734E-01    1.91767E-01    2.39621E-01    8.53922E-01    2.80612E-01    3.58958E-01    4.20954E+00    1.70167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.67536E-01    7.80360E-02    3.19724E-01    1.81513E-01    2.26247E-01    8.88235E-01    2.54715E-01    3.38844E-01    4.19814E+00    1.69707E+00
